eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
37.46,0.59,72,0.0042624995,0.029785156,1.2850258,-0.0074816113,0.024477946,0.6301813125610352,623,79744,8852.710279139981,637952
40.46,0.64,66,0.0028227204,0.021240234,1.4830768,-0.0070175426,0.021531036,0.6523999571800232,624,79872,8868.145406193973,638976
41.97,0.6,60,0.00338892,0.022460938,1.3485699,-0.0103880055,0.025518429,0.5582396686077118,625,80000,8885.012565995974,640000
39.12,0.59,60,0.004351899,0.028320312,1.288966,-0.012043865,0.026064845,0.5286898612976074,626,80128,8901.980397482985,641024
43.51,0.54,69,0.0036509826,0.021240234,1.5691602,-0.010992281,0.014673765,0.6953396797180176,627,80256,8916.742465948977,642048
46.25,0.57,74,0.006403346,0.040283203,1.4515153,-0.010727489,0.020434856,0.6134421229362488,628,80384,8930.561556158995,643072
45.71,0.58,67,0.0041790362,0.022949219,1.4134572,-0.0069980943,0.026083237,0.5693309605121613,629,80512,8945.64759944001,644096
45.24,0.56,64,0.005564695,0.03881836,1.2531013,-0.0092326505,0.02433181,0.5543901920318604,630,80640,8961.498484573967,645120
41.77,0.52,57,0.0065817763,0.0390625,1.0934438,-0.010687729,0.025369983,0.4952571392059326,631,80768,8979.194549873006,646144
36.41,0.49,61,0.005018675,0.037353516,0.9163914,-0.01185972,0.036202215,0.3238087296485901,632,80896,8995.87379105197,647168
34.55,0.49,69,0.005995658,0.04711914,1.0163333,-0.014559047,0.035172954,0.24834996461868286,633,81024,9010.507254973985,648192
34.79,0.53,70,0.0039746994,0.025146484,1.1905832,-0.008487201,0.02689319,0.4783535599708557,634,81152,9025.076109552989,649216
36.79,0.52,74,0.0026956555,0.015625,2.1762037,-0.013808965,0.00932319,0.48608946800231934,635,81280,9038.79495897697,650240
48.01,0.46,64,0.0047018123,0.022705078,1.4699402,-0.00613706,0.022650091,0.5454314053058624,636,81408,9054.700010042987,651264
46.39,0.48,58,0.0033030815,0.021972656,0.98553556,-0.005742834,0.03398703,0.37409329414367676,637,81536,9072.261798259977,652288
46.55,0.47,59,0.0032530471,0.020019531,1.2156265,-0.00801591,0.025093378,0.4923667907714844,638,81664,9089.502078334976,653312
47.7,0.46,65,0.0026715626,0.014892578,1.4826092,-0.0076896558,0.0192484,0.5841239392757416,639,81792,9105.159360850987,654336
40.8,0.5,67,0.004255947,0.02709961,1.0992138,-0.0051474813,0.026658148,0.5272639095783234,640,81920,9120.311938669998,655360
42.34,0.48,66,0.0054765074,0.03491211,1.5470253,-0.009474283,0.018488167,0.4490967392921448,641,82048,9135.790881405992,656384
46.17,0.44,65,0.003511194,0.017578125,1.4062511,-0.010718806,0.021708922,0.3315466046333313,642,82176,9151.536951320013,657408
44.03,0.44,62,0.0066231973,0.035888672,1.1322701,-0.012202106,0.02816452,0.25657957792282104,643,82304,9167.878730900993,658432
42.55,0.49,62,0.0032665199,0.021484375,1.0041331,-0.006262201,0.030372921,0.4412316679954529,644,82432,9184.135021701979,659456
38.02,0.55,61,0.0040478082,0.022949219,1.214533,-0.008842377,0.022720894,0.6243310868740082,645,82560,9200.854966163984,660480
39.03,0.6,64,0.009719161,0.056640625,1.3244328,-0.016813742,0.020710917,0.611162930727005,646,82688,9216.74017630599,661504
44.02,0.59,70,0.0018446943,0.008300781,1.6029546,-0.006094981,0.018146854,0.5095379650592804,647,82816,9231.275920556975,662528
45.42,0.59,69,0.005402963,0.032714844,1.7357388,-0.013542625,0.015877528,0.6052431762218475,648,82944,9246.057382451021,663552
48.52,0.52,61,0.0061494084,0.029052734,1.1657946,-0.0058556125,0.02723399,0.46422916650772095,649,83072,9262.689693443011,664576
47.63,0.47,63,0.0033715128,0.020263672,0.80234987,-0.006243179,0.030346444,0.434404194355011,650,83200,9278.889690108015,665600
43.91,0.5,78,0.0017490681,0.009521484,1.1493983,-0.0054926416,0.022958457,0.5272621214389801,651,83328,9291.991346244002,666624
38.06,0.54,76,0.005484595,0.03100586,1.1990094,-0.010130363,0.025471093,0.5729371905326843,652,83456,9305.425663975999,667648
39.87,0.51,77,0.0037974655,0.025878906,1.515481,-0.008542469,0.019678412,0.4840119481086731,653,83584,9318.636771629972,668672
39.86,0.5,70,0.0027817271,0.020019531,1.1713653,-0.005977413,0.02730931,0.42213499546051025,654,83712,9333.196343264019,669696
39.12,0.49,75,0.004731661,0.033203125,1.061992,-0.009548034,0.028894244,0.347506046295166,655,83840,9346.81707969302,670720
39.35,0.44,80,0.0021858795,0.011962891,1.1496708,-0.007286541,0.026557196,0.4305341839790344,656,83968,9359.515411927016,671744
36.71,0.47,84,0.0050466787,0.031982422,1.489296,-0.013154003,0.022623181,0.5051210224628448,657,84096,9371.655587274,672768
39.01,0.42,75,0.004240296,0.025390625,0.91921437,-0.008445069,0.030147916,0.22745776176452637,658,84224,9385.211335221014,673792
37.72,0.4,71,0.0039078863,0.021240234,1.0246603,-0.008307352,0.028194021,0.3230111002922058,659,84352,9399.570471650979,674816
36.01,0.44,76,0.0033437847,0.021728516,0.84260786,-0.009031287,0.03286219,0.3603343367576599,660,84480,9413.046916319,675840
32.32,0.51,85,0.0031942024,0.017822266,0.8385023,-0.009968704,0.033681285,0.42547696828842163,661,84608,9425.017824950977,676864
32.82,0.55,90,0.0030715994,0.020019531,1.5530773,-0.008078322,0.019820621,0.6309920847415924,662,84736,9436.396700850979,677888
38.86,0.57,82,0.0027755727,0.017578125,1.2595533,-0.005122237,0.02298318,0.6001209020614624,663,84864,9448.843753431982,678912
39.9,0.59,86,0.003089406,0.020019531,1.295084,-0.008414555,0.021800919,0.6463269889354706,664,84992,9460.690452307987,679936
43.69,0.58,78,0.002767074,0.01928711,1.5182257,-0.008385076,0.018526169,0.6701158881187439,665,85120,9473.751801257022,680960
48.03,0.51,73,0.006035948,0.03564453,0.78209096,-0.009300873,0.025805954,0.4270099997520447,666,85248,9487.750988217012,681984
39.48,0.52,76,0.0035594907,0.022705078,0.7985495,-0.0066568125,0.030360105,0.393723726272583,667,85376,9501.135634118982,683008
37.22,0.49,81,0.004420275,0.03173828,1.1564888,-0.010094936,0.025741758,0.5149975419044495,668,85504,9513.763100660988,684032
35.99,0.5,81,0.0047742757,0.025878906,1.4130787,-0.009207262,0.022376511,0.5530526041984558,669,85632,9526.359109894023,685056
37.65,0.49,85,0.005059355,0.02319336,1.8975288,-0.008624623,0.012961754,0.5874930322170258,670,85760,9538.340090774,686080
43.15,0.49,87,0.0025828825,0.01586914,1.4910963,-0.0068748128,0.02208192,0.5168657898902893,671,85888,9550.034183076,687104
45.83,0.53,82,0.0038376215,0.022460938,1.499202,-0.00989663,0.018040545,0.6228313744068146,672,86016,9562.394793167012,688128
50.24,0.59,71,0.004622279,0.0234375,1.1431865,-0.011277753,0.02344699,0.6351463198661804,673,86144,9576.747742447013,689152
46.69,0.62,71,0.0053764265,0.025390625,1.0880284,-0.010303633,0.028775569,0.47896116971969604,674,86272,9591.083443754003,690176
43.69,0.59,83,0.0047134385,0.025634766,1.274947,-0.0084516015,0.021235066,0.5471895039081573,675,86400,9603.417660031002,691200
44.69,0.57,86,0.003180628,0.020507812,1.4212584,-0.008915995,0.022424303,0.471028208732605,676,86528,9615.324448482017,692224
48.52,0.5,85,0.0021987339,0.017333984,1.4361897,-0.0071273707,0.020879058,0.5145936906337738,677,86656,9627.262473137002,693248
47.02,0.47,84,0.0029418394,0.012939453,1.4584583,-0.005509275,0.019531969,0.48947572708129883,678,86784,9639.411783790973,694272
47.63,0.47,82,0.006588474,0.036621094,1.4076396,-0.011684171,0.02468166,0.43413716554641724,679,86912,9651.886630247987,695296
47.99,0.46,78,0.0032571536,0.018798828,1.5988201,-0.009841162,0.020694135,0.43052685260772705,680,87040,9664.901903226972,696320
50.39,0.45,79,0.004352613,0.025634766,1.7967467,-0.012051761,0.015367438,0.5104959905147552,681,87168,9677.802759451966,697344
48.42,0.46,71,0.0021861338,0.014404297,1.453083,-0.0061901445,0.023906292,0.5076072812080383,682,87296,9692.196676024003,698368
47.0,0.5,77,0.0021834336,0.0146484375,1.826083,-0.009499342,0.018249266,0.5580263435840607,683,87424,9705.391812578018,699392
53.66,0.5,77,0.0042453716,0.02319336,1.0196862,-0.008021037,0.026043262,0.507338285446167,684,87552,9718.633303459967,700416
46.69,0.56,76,0.0032255526,0.020507812,1.0560329,-0.00907454,0.028026149,0.4954279065132141,685,87680,9731.957606954966,701440
42.9,0.6,75,0.0055505172,0.028808594,1.0996089,-0.006989556,0.027689442,0.5561947226524353,686,87808,9745.609705540992,702464
35.62,0.59,79,0.007124616,0.037353516,1.463366,-0.007954119,0.02376697,0.49503064155578613,687,87936,9758.454753001977,703488
33.54,0.59,74,0.00425764,0.023925781,1.2858614,-0.007897487,0.024504384,0.5365518927574158,688,88064,9772.182984941988,704512
